Feature,1007915
高度(mm),1905
驱动电机数,单电机
驱动方式,后置后驱
零胎压继续行驶,-
陡坡缓降,-
防紫外线玻璃,-
长度(mm),4150
长*宽*高(mm),4150×1620×1905
铝合金轮圈,-
遮阳板化妆镜,-
遥控钥匙,●
道路救援呼叫,-
远光灯,卤素
近光灯,卤素
运动风格座椅,-
运动外观套件,-
轴距(mm),2700
转向辅助灯,-
转向头灯,-
车顶行李架,-
车门数(个),5
车载电视,-
车载冰箱,-
车身结构_y,货车
车身结构_x,货车
车身稳定控制(ESC/ESP/DSC等),-
车窗防夹手功能,-
车型名称,远程E5 2019款 封闭式货车TZ205XFDM20C
车内空气调节/花粉过滤,-
车内氛围灯,-
车内中控锁,●
车体结构,承载式
货箱尺寸(mm),-
行车电脑显示屏,●
蓝牙/车载电话,-
自适应远近光,-
自动驻车,-
自动头灯,-
膝部气囊,-
腰部支撑调节,-
能源类型,纯电动
胎压监测装置,-
肩部支撑调节,-
级别,微面
简称,电动车单速变速箱
第二排靠背角度调节,-
第二排座椅移动,-
第三排座椅,-
空调控制方式,-
空气悬架,-
皮质方向盘,-
百公里耗电量(kWh/100km),-
电池组质保,5年或20万公里
电池类型,锂离子电池
电池容量(kWh),39.6
电池充电时间,-
电机类型,永磁 / 同步
电机布局,后置
电动机总扭矩(N·m),25
电动机总功率(kW),45
电动座椅记忆,-
电动天窗,-
电动吸合门,-
电动后备厢,-
牵引力控制(ASR/TCS/TRC等),-
温度分区控制,-
油箱容积(L),-
最高车速(km/h),90
最小离地间隙(mm),-
最大载重质量(kg),890
最大扭矩(N·m),25
最大功率(kW),45
无钥匙进入系统,-
无钥匙启动系统,-
方向盘调节,-
方向盘记忆,-
方向盘电动调节,-
方向盘换挡,-
方向盘加热,-
整车质保,3年或10万公里
整备质量(kg),1325
挡位个数,1
扬声器品牌,-
扬声器个数,2-3喇叭
慢充时间(小时),8
感应雨刷,-
感应后备厢,-
快充电量百分比,-
快充电量(%),-
快充时间(小时),1
座椅高低调节,-
座椅材料,织物
座位数(个),2
并线辅助,-
工信部续航里程(km),275
工信部纯电续航里程(km),275
宽度(mm),1620
定速巡航,-
安全带未系提示,-
大灯高度可调,-
大灯清洗装置,-
多功能方向盘,-
外接音源接口,USB
后风挡遮阳帘,-
后雨刷,-
后轮距(mm),-
后轮胎规格,175/70 R14
后视镜记忆,-
后视镜电动调节,-
后视镜电动折叠,-
后视镜加热,-
后电动机最大扭矩(N·m),205
后电动机最大功率(kW),45
后排车门开启方式,侧滑门
后排独立空调,-
后排液晶屏,-
后排杯架,-
后排座椅电动调节,-
后排座椅放倒方式,-
后排侧隐私玻璃,-
后排侧遮阳帘,-
后悬架类型,钢板弹簧
后座出风口,-
后制动器类型,鼓式
可变转向比,-
可变悬架,-
变速箱类型,固定齿比变速箱
厂商指导价(元),10.88万
厂商,吉利远程
助力类型,电动助力
前雾灯,-
前轮距(mm),-
前轮胎规格,175/70 R14
前电动机最大扭矩(N·m),-
前电动机最大功率(kW),-
前悬架类型,麦弗逊式独立悬架
前制动器类型,盘式
前/后驻车雷达,前-&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后-
前/后排座椅通风,-
前/后排座椅按摩,-
前/后排座椅加热,-
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,-
刹车辅助(EBA/BAS/BA等),-
制动力分配(EBD/CBC等),-
内/外后视镜自动防眩目,-
全液晶仪表盘,-
全景摄像头,-
全景天窗,-
倒车视频影像,-
侧滑门,手动侧滑门
主/副驾驶座电动调节,-
主/副驾驶座安全气囊,-
中控台彩色大屏,-
上市时间,-
上坡辅助,-
LED日间行车灯,●
ISOFIX儿童座椅接口,-
GPS导航系统,-
CD/DVD,-
ABS防抱死,●
220V/230V电源,-
