Feature,15822
高度(mm),1578
驻车制动类型,电子驻车
驱动方式,前置四驱
陡坡缓降,-
长度(mm),5555
长*宽*高(mm),5555*2018*1578
配气机构,DOHC
道路救援呼叫,-
进气形式,自然吸气
运动风格座椅,-
运动外观套件,-
轴距(mm),3435
转向辅助灯,-
转向头灯,-
车顶行李架,-
车门数(个),4
车道偏离预警系统,-
车载空气净化器,-
车载电视,●
车载冰箱,●
车身结构_y,三厢车
车身结构_x,4门5座三厢车
车身稳定控制(ESC/ESP/DSC等),●
车联网,-
车窗防夹手功能,●
车型名称,红旗L5 2014款 6.0L 帜尊版
车内中控锁,●
车体结构,承载式
触摸式阅读灯,-
行程(mm),-
行李厢容积(L),-
蓝牙/车载电话,●
自适应远近光,-
自动驻车,●
自动泊车入位,-
自动头灯,●
膝部气囊,-
能源类型,汽油
缺气保用轮胎,-
缸盖材料,未知
缸径(mm),-
缸体材料,未知
级别,大型车
简称,6挡手自一体
第二排独立座椅,-
空气悬架,-
疲劳驾驶提示,-
电磁感应悬架,-
电动后备厢,-
环保标准_y,未知
环保标准_x,未知
牵引力控制(ASR/TCS/TRC等),●
燃油标号,95号
燃料形式,汽油
温度分区控制,●
油箱容积(L),105
气缸数(个),12
气缸排列形式,V
每缸气门数(个),4
最高车速(km/h),-
最小离地间隙(mm),-
最大马力(Ps),408
最大扭矩转速(rpm),-
最大扭矩(N·m)_y,550
最大扭矩(N·m)_x,550
最大功率转速(rpm),5600
最大功率(kW)_y,300
最大功率(kW)_x,300
无钥匙启动系统,-
方向盘记忆,-
方向盘换挡,-
方向盘加热,-
整车质保,四年或10万公里
整备质量(kg),3150
整体主动转向系统,-
排量(mL),-
挡位个数,6
感应后备厢,-
座位数(个),5
并线辅助,-
工信部综合油耗(L/100km),-
宽度(mm),2018
实测油耗(L/100km),-
实测100-0km/h制动(m),-
实测0-100km/h加速(s),-
官方0-100km/h加速(s),-
大灯高度可调,●
大灯清洗装置,●
大灯延时关闭,-
夜视系统,-
多功能方向盘,●
备胎规格,全尺寸
四驱形式,全时四驱
后风挡遮阳帘,●
后雨刷,-
后轮距(mm),1692
后轮胎规格,275/40 R20
后排独立空调,●
后排杯架,●
后排座椅电动调节,●
后排侧隐私玻璃,●
后悬架类型,H型多连杆独立悬架
后座出风口,●
后制动器类型,通风盘式
可变转向比,-
变速箱类型,手自一体变速箱(AT)
变速箱,6挡手自一体
发动机电子防盗,●
发动机特有技术,-
发动机型号,-
发动机启停技术,-
发动机,6.0L 408马力 V12
压缩比,-
厂商指导价(元),0.00万
厂商,一汽红旗
助力类型,机械液压助力
副驾驶位后排可调节按钮,-
前轮距(mm),1690
前轮胎规格,275/40 R20
前悬架类型,双横臂式独立悬架
前大灯雨雾模式,-
前制动器类型,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),-
前/后排侧气囊,-
前/后中央扶手,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●
制动力分配(EBD/CBC等),●
内置行车记录仪,-
全液晶仪表盘,●
供油方式,未知
主动降噪,-
主动刹车/主动安全系统,-
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,-
中央差速器锁止功能,-
中央差速器结构,待查
上市时间,2014.03
上坡辅助,●
LED日间行车灯,-
ISOFIX儿童座椅接口,-
HUD抬头数字显示,-
GPS导航系统,●
ABS防抱死,●
220V/230V电源,-
